p_pv;p_vue;p_ue;p_ut;p_ut_tot;t_ext
0.5669025;0.279935484;0;0;0;24.01
0.4391175;0.281225806;0;0;0;24.08
0.27597;0.276806452;0;0;0;23.91
0.1140375;0.254225806;0;0;0;23.38
0.03249;0.280903226;0;0;0;21.6
0;0.257516129;0;0;0;22.61
0;0.345967742;0;0;0;21.66
0;0.339903226;0;0;0;17.73
0;0.331483871;0;0;0;14.88
0;0.290612903;0;0;0;13.4
0;0.259451613;0;0;0;12.68
0;0.228677419;0;0;0;12.08
0;0.171032258;0;0;0;11.45
0;0.204935484;0;0;0;10.73
0;0.173225806;0;0;0;10.23
0.03312;0.179774194;0;0;0;10.56
0.1375575;0.169709677;0;0;0;13.37
0.3054825;0.187935484;0;0;0;17.42
0.470175;0.221935484;0;0;0;18.86
0.614325;0.227580645;0;0;0;19.89
0.7095825;0.232967742;0;0;0;20.64
0.7598775;0.205096774;0;0;0;21.37
0.7599825;0.260903226;0;0;0;21.2
0.69636;0.288451613;0;0;0;21.52
0.5947875;0.237354839;0;0;0;21.63
0.4451325;0.247258065;0;0;0;21.65
0.2807175;0.271935484;0;0;0;21.68
0.1130925;0.278709677;0;0;0;21.38
0.0305775;0.387709677;0;0;0;20.13
0;0.451677419;0;0;0;19.79
0;0.345258065;0;0;0;18.51
0;0.400612903;0;0;0;16.74
0;0.328774194;0;0;0;15.22
0;0.248387097;0;0;0;14.16
0;0.203129032;0;0;0;13.77
0;0.193774194;0;0;0;13.21
0;0.173193548;0;0;0;13.18
0;0.169645161;0;0;0;13.11
0;0.165451613;0;0;0;12.75
0.034395;0.169806452;0;0;0;12.98
0.13656;0.204548387;0;0;0;14.53
0.305385;0.252645161;0;0;0;16.58
0.468105;0.199645161;0;0;0;17.26
0.6121125;0.228032258;0;0;0;17.53
0.6657;0.223322581;0;0;0;18.39
0.739695;0.216903226;0;0;0;19.19
0.752415;0.212580645;0;0;0;19.97
0.700755;0.247548387;0;0;0;20.89
0.5894625;0.196129032;0;0;0;21.18
0.4411125;0.193096774;0;0;0;21.07
0.2765925;0.206;0;0;0;20.95
0.1132125;0.240774194;0;0;0;20.47
0.031215;0.225096774;0;0;0;19.67
0;0.289935484;0;0;0;19.07
0;0.316516129;0;0;0;18.42
0;0.381;0;0;0;17.83
0;0.319677419;0;0;0;16.93
0;0.280258065;0;0;0;16.54
0;0.206774194;0;0;0;15.82
0;0.172903226;0;0;0;14.97
0;0.16683871;0;0;0;14.67
0;0.165516129;0;0;0;14.69
0;0.163193548;0;0;0;14.61
0.0388575;0.16883871;0;0;0;15.21
0.128295;0.176290323;0;0;0;16.29
0.262155;0.189322581;0;0;0;16.37
0.4631325;0.191032258;0;0;0;17.35
0.60585;0.251870968;0;0;0;17.52
0.69795;0.233580645;0;0;0;18.02
0.7398525;0.191516129;0;0;0;18.2
0.457965;0.176741935;0;0;0;18.99
0.530175;0.287612903;0;0;0;19.11
0.55419;0.233354839;0;0;0;19.43
0.2823375;0.205064516;0;0;0;19.79
0.165045;0.185387097;0;0;0;19.8
0.0806925;0.184322581;0;0;0;19.44
0.0242025;0.245806452;0;0;0;18.68
0;0.243806452;0;0;0;16.28
0;0.337483871;0;0;0;15.4
0;0.399580645;0;0;0;14.99
0;0.306548387;0;0;0;15
0;0.250193548;0;0;0;13.35
0;0.185612903;0;0;0;12.37
0;0.16716129;0;0;0;12.05
0;0.171419355;0;0;0;11.35
0;0.175967742;0;0;0;11
0;0.166677419;0;0;0;10.72
0.034395;0.15783871;0;0;0;11.24
0.130485;0.171322581;0;0;0;13.54
0.2946;0.189290323;0;0;0;17.27
0.4602675;0.233096774;0;0;0;19.09
0.6093075;0.189806452;0;0;0;20.43
0.706845;0.206935484;0;0;0;21.67
0.77373;0.184129032;0;0;0;22.62
0.748545;0.189322581;0;0;0;23.35
0.7089075;0.212935484;0;0;0;23.73
0.5922225;0.226967742;0;0;0;23.14
0.4411875;0.213709677;0;0;0;22.91
0.2756775;0.185967742;0;0;0;22.86
0.1118475;0.212096774;0;0;0;22.63
0.0305775;0.27383871;0;0;0;22.26
0;0.324548387;0;0;0;19.77
0;0.337483871;0;0;0;18.07
0;0.376193548;0;0;0;17.04
0;0.37916129;0;0;0;15.67
0;0.311806452;0;0;0;14.42
0;0.257516129;0;0;0;13.74
0;0.237580645;0;0;0;13.09
0;0.221645161;0;0;0;13.01
0;0.174580645;0;0;0;12.73
0;0.172225806;0;0;0;12.51
0.036945;0.179548387;0;0;0;12.66
0.1241925;0.176064516;0;0;0;15.08
0.28596;0.168290323;0;0;0;19.05
0.443805;0.204483871;0;0;0;21.21
0.596295;0.201516129;0;0;0;22.36
0.69927;0.207387097;0;0;0;23.23
0.7574775;0.190935484;0;0;0;23.53
0.7488825;0.214580645;0;0;0;24.19
0.68691;0.240193548;0;0;0;24.65
0.57033;0.217774194;0;0;0;24.95
0.4232025;0.235870968;0;0;0;24.95
0.263055;0.216612903;0;0;0;24.95
0.1066125;0.206225806;0;0;0;24.54
0.028665;0.222290323;0;0;0;23.63
0;0.284741935;0;0;0;21.76
0;0.424741935;0;0;0;20.61
0;0.397483871;0;0;0;18.77
0;0.318419355;0;0;0;17.34
0;0.293290323;0;0;0;16.01
0;0.203516129;0;0;0;15.12
0;0.176548387;0;0;0;14.37
0;0.163419355;0;0;0;14.14
0;0.153580645;0;0;0;13.83
0;0.168290323;0;0;0;13.84
0.0375825;0.165;0;0;0;13.79
0.131175;0.224548387;0;0;0;16.22
0.2897325;0.225096774;0;0;0;21.08
0.4529625;0.232032258;0;0;0;22.52
0.6024375;0.234354839;0;0;0;23.53
0.4843875;0.186677419;0;0;0;24.02
0.6537825;0.219258065;0;0;0;25.06
0.723465;0.233;0;0;0;25.29
0.5340525;0.274516129;0;0;0;25.54
0.5704575;0.207774194;0;0;0;25.44
0.43416;0.237612903;0;0;0;25.77
0.2694225;0.201451613;0;0;0;25.33
0.1102875;0.223451613;0;0;0;24.44
0.02994;0.20916129;0;0;0;23.1
0;0.266129032;0;0;0;22.02
0;0.31683871;0;0;0;22.65
0;0.378516129;0;0;0;21.95
0;0.305;0;0;0;21.24
0;0.254709677;0;0;0;19.4
0;0.231064516;0;0;0;17.89
0;0.172032258;0;0;0;16.65
0;0.169451613;0;0;0;15.76
0;0.159548387;0;0;0;14.92
0;0.161612903;0;0;0;14.26
0.03567;0.157419355;0;0;0;14.63
0.1032;0.170967742;0;0;0;16.99
0.278385;0.167290323;0;0;0;20.36
0.40923;0.207709677;0;0;0;21.23
0.5471475;0.237322581;0;0;0;22.16
0.5470425;0.180193548;0;0;0;23.22
0.6290775;0.121064516;0;0;0;23.78
0.72837;0.190129032;0;0;0;24.11
0.654765;0.27383871;0;0;0;24.49
0.5229;0.310709677;0;0;0;24.93
0.3637875;0.311935484;0;0;0;24.6
0.245805;0.267709677;0;0;0;22.66
0.07971;0.240032258;0;0;0;22.1
0.0242025;0.240290323;0;0;0;21.54
0;0.276193548;0;0;0;20.98
0;0.236806452;0;0;0;20.42
0;0.227645161;0;0;0;19.86
0;0.149967742;0;0;0;19.3
0;0.139516129;0;0;0;18.75
0;0.122709677;0;0;0;18.19
0;0.110483871;0;0;0;17.63
0;0.119516129;0;0;0;17.07
0;0.122032258;0;0;0;16.51
0;0.107322581;0;0;0;15.95
0.0318525;0.097322581;0;0;0;15.39
0.11487;0.117870968;0;0;0;14.84
0.2837775;0.120709677;0;0;0;14.28
0.3753825;0.151516129;0;0;0;21.26
0.5417925;0.204645161;0;0;0;22.04
0.694215;0.153677419;0;0;0;22.79
0.6396675;0.176225806;0;0;0;23.55
0.676515;0.173129032;0;0;0;24.22
0.37296;0.173064516;0;0;0;24.82
0.4132275;0.237387097;0;0;0;24.8
0.3585525;0.18816129;0;0;0;24.93
0.02802;0.140709677;0;0;0;25.07
0.0143475;0.167419355;0;0;0;24.61
0.0114675;0.159806452;0;0;0;23.64
0;0.159677419;0;0;0;22.47
0;0.217935484;0;0;0;21.59
0;0.234225806;0;0;0;20.95
0;0.217580645;0;0;0;20.03
0;0.202387097;0;0;0;19.44
0;0.126419355;0;0;0;19.06
0;0.102096774;0;0;0;18.84
0;0.09616129;0;0;0;18.3
0;0.092516129;0;0;0;17.63
0;0.091;0;0;0;17.11
0.0337575;0.097548387;0;0;0;16.99
0.13149;0.094741935;0;0;0;19.15
0.305775;0.128709677;0;0;0;20.94
0.4759125;0.153354839;0;0;0;21.83
0.6260475;0.176451613;0;0;0;22.81
0.7351575;0.158354839;0;0;0;22.94
0.7887675;0.140677419;0;0;0;24.47
0.787935;0.115774194;0;0;0;25.07
0.72579;0.137870968;0;0;0;25.48
0.6012525;0.142225806;0;0;0;25.83
0.449505;0.135193548;0;0;0;26.18
0.2771925;0.143387097;0;0;0;26.15
0.106905;0.133774194;0;0;0;25.89
0.0254775;0.151677419;0;0;0;25.03
0;0.270806452;0;0;0;24.83
0;0.225064516;0;0;0;24
0;0.266709677;0;0;0;22.79
0;0.187870968;0;0;0;21.65
0;0.210322581;0;0;0;22.05
0;0.119774194;0;0;0;22.35
0;0.096354839;0;0;0;20.82
0;0.097677419;0;0;0;18.91
0;0.086677419;0;0;0;18.75
0;0.089354839;0;0;0;18.95
0.03249;0.101290323;0;0;0;19.19
0.1305675;0.139193548;0;0;0;19.88
0.2986725;0.132612903;0;0;0;21.56
0.4711575;0.164741935;0;0;0;22.07
0.61926;0.145774194;0;0;0;22.07
0.7316025;0.127258065;0;0;0;22.28
0.7807575;0.144387097;0;0;0;23.31
0.78003;0.157903226;0;0;0;24.21
0.725655;0.135354839;0;0;0;24.71
0.6017625;0.143064516;0;0;0;25.38
0.44478;0.185612903;0;0;0;25.96
0.2740425;0.139129032;0;0;0;25.09
0.10563;0.168806452;0;0;0;24.76
0.0254775;0.18616129;0;0;0;24.02
0;0.286612903;0;0;0;22.34
0;0.289903226;0;0;0;21.46
0;0.258193548;0;0;0;20.84
0;0.220387097;0;0;0;21.74
0;0.14916129;0;0;0;21.51
0;0.116225806;0;0;0;21.13
0;0.120645161;0;0;0;20.47
0;0.108645161;0;0;0;19.52
0;0.100064516;0;0;0;17.59
0;0.097032258;0;0;0;16.05
0.0318525;0.088967742;0;0;0;15.44
0.1259475;0.108064516;0;0;0;17.81
0.293055;0.125096774;0;0;0;21.78
0.46398;0.161580645;0;0;0;23.71
0.6131175;0.144064516;0;0;0;25.02
0.7156725;0.147903226;0;0;0;26.03
0.7680375;0.141741935;0;0;0;27
0.73983;0.150290323;0;0;0;27.46
0.6048675;0.154258065;0;0;0;27.72
0.5881875;0.157387097;0;0;0;27.97
0.430155;0.153064516;0;0;0;27.91
0.258045;0.215612903;0;0;0;27.86
0.1047375;0.170903226;0;0;0;27.64
0.022935;0.173774194;0;0;0;27.37
0;0.232096774;0;0;0;26.88
0;0.245870968;0;0;0;26.28
0;0.240290323;0;0;0;25.44
0;0.193096774;0;0;0;24.74
0;0.176870968;0;0;0;22.86
0;0.122032258;0;0;0;21.08
0;0.114096774;0;0;0;19.94
0;0.094;0;0;0;18.71
0;0.092645161;0;0;0;18.2
0;0.09216129;0;0;0;17.99
0.0305775;0.095967742;0;0;0;18.15
0.1255875;0.10316129;0;0;0;19.55
0.3002325;0.134709677;0;0;0;22.71
0.4713;0.179774194;0;0;0;23.47
0.58746;0.122451613;0;0;0;23.91
0.7243875;0.119677419;0;0;0;24.35
0.7858875;0.151677419;0;0;0;24.28
0.780735;0.175709677;0;0;0;24.77
0.6640275;0.143258065;0;0;0;25
0.6012525;0.123354839;0;0;0;25.79
0.4460775;0.144935484;0;0;0;25.91
0.2670825;0.117096774;0;0;0;25.66
0.0960375;0.149387097;0;0;0;24.67
0.0222975;0.15683871;0;0;0;23.62
0;0.184387097;0;0;0;23.88
0;0.233548387;0;0;0;22.01
0;0.234677419;0;0;0;20.44
0;0.214290323;0;0;0;19.87
0;0.174806452;0;0;0;19.56
0;0.123290323;0;0;0;20.47
0;0.116;0;0;0;19.74
0;0.102419355;0;0;0;19.23
0;0.118645161;0;0;0;18.93
0;0.09283871;0;0;0;18.77
0.017835;0.098967742;0;0;0;18.42
0.1070925;0.115451613;0;0;0;18.74
0.0949875;0.184516129;0;0;0;19.7
0.33153;0.191612903;0;0;0;20.13
0.4929525;0.187193548;0;0;0;20.76
0.433125;0.160419355;0;0;0;21.7
0.05535;0.197645161;0;0;0;22.56
0.0546675;0.172193548;0;0;0;23.19
0.12984;0.163354839;0;0;0;23.74
0.0997725;0.184451613;0;0;0;24.11
0.035535;0.153612903;0;0;0;24.11
0.0915525;0.140032258;0;0;0;23.68
0.0369;0.137709677;0;0;0;23.67
0.02166;0.190677419;0;0;0;23.04
0;0.301258065;0;0;0;21.22
0;0.284064516;0;0;0;20.83
0;0.294612903;0;0;0;20.68
0;0.296612903;0;0;0;20.65
0;0.30683871;0;0;0;20.05
0;0.213258065;0;0;0;19.95
0;0.174967742;0;0;0;19.82
0;0.156741935;0;0;0;19.6
0;0.150774194;0;0;0;19.29
0;0.146516129;0;0;0;18.91
0.022935;0.151387097;0;0;0;19.14
0.10065;0.151290323;0;0;0;19.41
0.2141175;0.184709677;0;0;0;20
0.450015;0.179064516;0;0;0;21.04
0.6098925;0.237419355;0;0;0;22.8
0.71697;0.226548387;0;0;0;23.91
0.6603525;0.19516129;0;0;0;24.39
0.6350925;0.195064516;0;0;0;23.49
0.0936225;0.254096774;0;0;0;23.31
0.31614;0.190032258;0;0;0;23.8
0.367875;0.187483871;0;0;0;24.47
0.1379475;0.151096774;0;0;0;24.27
0.05706;0.136516129;0;0;0;24.01
0.0127425;0.137354839;0;0;0;23.38
0;0.178870968;0;0;0;21.37
0;0.154322581;0;0;0;20.72
0;0.166;0;0;0;19.22
0;0.123193548;0;0;0;18.4
0;0.141806452;0;0;0;18.7
0;0.122870968;0;0;0;20.06
0;0.108903226;0;0;0;20.27
0;0.100645161;0;0;0;18.33
0;0.099709677;0;0;0;17.29
0;0.094129032;0;0;0;15.94
0.0293025;0.100129032;0;0;0;15.33
0.121095;0.097354839;0;0;0;17.68
0.2699775;0.106225806;0;0;0;20.89
0.4634475;0.123645161;0;0;0;22.28
0.6140925;0.165870968;0;0;0;23.47
0.725985;0.152709677;0;0;0;24.48
0.7786275;0.142741935;0;0;0;25.25
0.7771275;0.147548387;0;0;0;26.17
0.71847;0.137935484;0;0;0;26.74
0.5938875;0.144967742;0;0;0;26.78
0.4396425;0.167419355;0;0;0;25.88
0.2687025;0.188;0;0;0;25.79
0.1005075;0.152967742;0;0;0;24.77
0.01911;0.153645161;0;0;0;23.05
0;0.170096774;0;0;0;21.3
0;0.204612903;0;0;0;19.34
0;0.216354839;0;0;0;17.87
0;0.144612903;0;0;0;16.46
0;0.130129032;0;0;0;15.25
0;0.114548387;0;0;0;14.15
0;0.096741935;0;0;0;13.18
0;0.098451613;0;0;0;12.32
0;0.099903226;0;0;0;11.71
0;0.109741935;0;0;0;11.2
0.0242025;0.105645161;0;0;0;11.16
0.1290825;0.125354839;0;0;0;13.6
0.29745;0.126064516;0;0;0;18.98
0.479115;0.133483871;0;0;0;20.98
0.621045;0.125677419;0;0;0;22.7
0.7260225;0.167903226;0;0;0;23.61
0.7833;0.125580645;0;0;0;24.29
0.7780425;0.172967742;0;0;0;24.92
0.7184925;0.158193548;0;0;0;25.22
0.5971575;0.17616129;0;0;0;25.41
0.443895;0.171322581;0;0;0;25.07
0.2714325;0.153806452;0;0;0;24.54
0.0996;0.159903226;0;0;0;23.76
0.0171975;0.171225806;0;0;0;22.1
0;0.24283871;0;0;0;22.05
0;0.227612903;0;0;0;21.97
0;0.246774194;0;0;0;21.01
0;0.242677419;0;0;0;18.16
0;0.179064516;0;0;0;16.44
0;0.142354839;0;0;0;14.76
0;0.121806452;0;0;0;13.61
0;0.104677419;0;0;0;12.79
0;0.102516129;0;0;0;12.21
0;0.096032258;0;0;0;11.65
0.02484;0.104032258;0;0;0;11.36
0.129465;0.100387097;0;0;0;14.04
0.30342;0.139645161;0;0;0;18.76
0.4719;0.130612903;0;0;0;20.59
0.6219;0.167451613;0;0;0;21.35
0.722385;0.191032258;0;0;0;22.08
0.77415;0.198387097;0;0;0;22.85
0.7555275;0.190387097;0;0;0;23.48
0.71043;0.152419355;0;0;0;23.97
0.590055;0.175709677;0;0;0;24.27
0.4404825;0.186096774;0;0;0;24.26
0.2691375;0.14816129;0;0;0;24.11
0.098535;0.198935484;0;0;0;23.58
0.017835;0.211774194;0;0;0;23.47
0;0.188645161;0;0;0;22.87
0;0.284806452;0;0;0;21.8
0;0.231677419;0;0;0;20.22
0;0.207580645;0;0;0;18.74
0;0.177;0;0;0;17.68
0;0.13416129;0;0;0;16.56
0;0.118419355;0;0;0;15.43
0;0.111967742;0;0;0;14.8
0;0.113709677;0;0;0;14.39
0;0.121387097;0;0;0;14.15
0.026115;0.123645161;0;0;0;14.08
0.0762825;0.126451613;0;0;0;15.99
0.1143075;0.165096774;0;0;0;18.81
0.1586925;0.125096774;0;0;0;20.09
0.215355;0.128193548;0;0;0;21.16
0.50217;0.152193548;0;0;0;22.19
0.42417;0.142516129;0;0;0;23.14
0.4957275;0.188580645;0;0;0;23.7
0.3439875;0.153903226;0;0;0;24.21
0.0437325;0.195548387;0;0;0;24.46
0.0492;0.261032258;0;0;0;24.61
0.10458;0.176032258;0;0;0;24.51
0.0974175;0.173516129;0;0;0;24.2
0.01656;0.192903226;0;0;0;22.85
0;0.185064516;0;0;0;21.83
0;0.201258065;0;0;0;20.62
0;0.273741935;0;0;0;19.7
0;0.227096774;0;0;0;19.46
0;0.183451613;0;0;0;19.7
0;0.182903226;0;0;0;19.41
0;0.146935484;0;0;0;18.76
0;0.124677419;0;0;0;18.8
0;0.122516129;0;0;0;17.83
0;0.120387097;0;0;0;16.35
0.02166;0.116032258;0;0;0;15.29
0.0968025;0.112612903;0;0;0;16.48
0.2092425;0.129612903;0;0;0;19.54
0.43296;0.121032258;0;0;0;21.03
0.40794;0.167258065;0;0;0;22.1
0.4911825;0.139225806;0;0;0;23.39
0.4532925;0.160516129;0;0;0;24.66
0.10182;0.188741935;0;0;0;25.45
0.1687875;0.194322581;0;0;0;26.04
0.1072875;0.221677419;0;0;0;26.14
0.097035;0.284064516;0;0;0;26.4
0.063555;0.192387097;0;0;0;26.3
0.0935625;0.194709677;0;0;0;25.76
0.0050925;0.222032258;0;0;0;24.29
0;0.331516129;0;0;0;22.74
0;0.262645161;0;0;0;22.6
0;0.306677419;0;0;0;22.51
0;0.273129032;0;0;0;21.94
0;0.210096774;0;0;0;21.33
0;0.178709677;0;0;0;20.77
0;0.14716129;0;0;0;20.41
0;0.125967742;0;0;0;19.45
0;0.126354839;0;0;0;18.17
0;0.12083871;0;0;0;16.38
0.022935;0.117806452;0;0;0;15.58
0.12033;0.109548387;0;0;0;17.15
0.2995275;0.122354839;0;0;0;20.49
0.4691925;0.117516129;0;0;0;21.97
0.5649675;0.212774194;0;0;0;23.02
0.6598125;0.159258065;0;0;0;23.83
0.66447;0.181967742;0;0;0;24.33
0.706605;0.222096774;0;0;0;25.03
0.6896175;0.223870968;0;0;0;25.66
0.532845;0.259354839;0;0;0;25.77
0.2807475;0.330290323;0;0;0;26.15
0.14988;0.219387097;0;0;0;25.81
0.0804375;0.233870968;0;0;0;25.55
0.0019125;0.253516129;0;0;0;24.43
0;0.304;0;0;0;24.2
0;0.270612903;0;0;0;23.04
0;0.32083871;0;0;0;22.35
0;0.272806452;0;0;0;21.56
0;0.22316129;0;0;0;21.17
0;0.192774194;0;0;0;21.17
0;0.154225806;0;0;0;20.56
0;0.155322581;0;0;0;19.57
0;0.151290323;0;0;0;18.41
0;0.144032258;0;0;0;17.62
0.0031875;0.146129032;0;0;0;16.97
0.0933;0.113354839;0;0;0;18.35
0.094365;0.137451613;0;0;0;21.35
0.4116225;0.138193548;0;0;0;22.58
0.5931075;0.158903226;0;0;0;23.26
0.6924825;0.166612903;0;0;0;24.18
0.72729;0.150903226;0;0;0;25.25
0.685965;0.197483871;0;0;0;25.96
0.186135;0.218806452;0;0;0;25.88
0.348465;0.202709677;0;0;0;25.58
0.23025;0.165548387;0;0;0;25.59
0.231975;0.142677419;0;0;0;25.46
0.07191;0.144645161;0;0;0;25.06
0.00255;0.277903226;0;0;0;24
0;0.325774194;0;0;0;24.82
0;0.312709677;0;0;0;21.8
0;0.200741935;0;0;0;20.62
0;0.212096774;0;0;0;19.86
0;0.169258065;0;0;0;19.36
0;0.146096774;0;0;0;18.99
0;0.135193548;0;0;0;18.74
0;0.127354839;0;0;0;18.67
0;0.120193548;0;0;0;17.73
0;0.128741935;0;0;0;17.4
0.0210225;0.119387097;0;0;0;18.65
0.12525;0.115064516;0;0;0;19.52
0.206775;0.113096774;0;0;0;22.23
0.441585;0.175903226;0;0;0;23.37
0.044415;0.178258065;0;0;0;24.38
0.050565;0.223322581;0;0;0;24.82
0.053985;0.201354839;0;0;0;25.64
0.0533025;0.176516129;0;0;0;25.95
0.0498825;0.168129032;0;0;0;25.49
0.050565;0.169806452;0;0;0;25.44
0.0642375;0.159870968;0;0;0;26.07
0.08613;0.135322581;0;0;0;26.47
0.0454725;0.150419355;0;0;0;26.37
0.0089175;0.260709677;0;0;0;25.26
0;0.308709677;0;0;0;25.64
0;0.355064516;0;0;0;25.35
0;0.382483871;0;0;0;24.96
0;0.361451613;0;0;0;24.33
0;0.307774194;0;0;0;22.28
0;0.181322581;0;0;0;20.73
0;0.155741935;0;0;0;19.21
0;0.154354839;0;0;0;18.17
0;0.134516129;0;0;0;17.64
0;0.137354839;0;0;0;17.38
0.02166;0.122903226;0;0;0;17.77
0.1281375;0.130129032;0;0;0;18.83
0.2990025;0.131612903;0;0;0;22.5
0.47775;0.141774194;0;0;0;23.45
0.6198375;0.180419355;0;0;0;23.95
0.71148;0.217193548;0;0;0;24.32
0.706665;0.19516129;0;0;0;25.48
0.5881275;0.193774194;0;0;0;26.05
0.4485825;0.165483871;0;0;0;26.5
0.161505;0.275290323;0;0;0;26.89
0.13086;0.252870968;0;0;0;27.02
0.0826875;0.195483871;0;0;0;26.95
0.04752;0.190258065;0;0;0;26.64
0.0019125;0.255129032;0;0;0;25.56
0;0.488354839;0;0;0;24.56
0;0.286322581;0;0;0;23.38
0;0.244225806;0;0;0;22.61
0;0.207322581;0;0;0;21.58
0;0.21916129;0;0;0;21.16
0;0.170612903;0;0;0;20.76
0;0.134354839;0;0;0;19.57
0;0.127451613;0;0;0;19.14
0;0.122935484;0;0;0;19.2
0;0.115225806;0;0;0;19.05
0.020385;0.117580645;0;0;0;19.13
0.1152225;0.150612903;0;0;0;19.87
0.300285;0.144387097;0;0;0;22.3
0.47001;0.129580645;0;0;0;22.51
0.6200475;0.121387097;0;0;0;22.69
0.720585;0.130483871;0;0;0;23.1
0.767415;0.108903226;0;0;0;23.76
0.7509975;0.177225806;0;0;0;24.37
0.6838275;0.159677419;0;0;0;24.72
0.54117;0.145419355;0;0;0;25.81
0.352755;0.169;0;0;0;26.21
0.19518;0.137580645;0;0;0;25.95
0.0881325;0.159612903;0;0;0;25.38
0.0101925;0.196419355;0;0;0;24.56
0;0.180645161;0;0;0;23.79
0;0.209935484;0;0;0;22.26
0;0.284645161;0;0;0;21.4
0;0.212870968;0;0;0;20.51
0;0.176290323;0;0;0;20.14
0;0.139387097;0;0;0;19.93
0;0.130451613;0;0;0;19.99
0;0.116677419;0;0;0;19.47
0;0.12283871;0;0;0;19.35
0;0.121774194;0;0;0;18.68
0.020385;0.112193548;0;0;0;18.99
0.123825;0.113870968;0;0;0;20.26
0.29877;0.102516129;0;0;0;22.83
0.4701075;0.121419355;0;0;0;24.71
0.6164625;0.104129032;0;0;0;25.32
0.7208625;0.112967742;0;0;0;25.85
0.771795;0.154;0;0;0;26.54
0.746025;0.129645161;0;0;0;27.1
0.669585;0.139;0;0;0;27.79
0.55914;0.137741935;0;0;0;28.13
0.427755;0.150967742;0;0;0;28.15
0.2509725;0.179483871;0;0;0;27.75
0.080745;0.178225806;0;0;0;27.49
0.007005;0.166580645;0;0;0;26.35
0;0.227903226;0;0;0;24.83
0;0.201;0;0;0;23.44
0;0.187451613;0;0;0;22.3
0;0.147032258;0;0;0;21.61
0;0.134548387;0;0;0;20.68
0;0.113032258;0;0;0;20.42
0;0.120225806;0;0;0;20.2
0;0.102612903;0;0;0;19.62
0;0.106354839;0;0;0;18.92
0;0.102580645;0;0;0;18.61
0.0089175;0.094935484;0;0;0;18.59
0.11457;0.100451613;0;0;0;20.23
0.278805;0.108612903;0;0;0;24.18
0.46113;0.158290323;0;0;0;25.32
0.60975;0.163064516;0;0;0;26.47
0.71214;0.158677419;0;0;0;27.44
0.7225425;0.160129032;0;0;0;28.65
0.68973;0.146645161;0;0;0;29.34
0.6407925;0.160032258;0;0;0;30.26
0.4794;0.186258065;0;0;0;30.96
0.298875;0.12716129;0;0;0;31.07
0.13404;0.121774194;0;0;0;31.16
0.0628725;0.13883871;0;0;0;30.38
0.00573;0.166612903;0;0;0;29.09
0;0.164225806;0;0;0;27.14
0;0.22183871;0;0;0;25.05
0;0.18783871;0;0;0;24.12
0;0.145709677;0;0;0;24.1
0;0.15116129;0;0;0;23.24
0;0.123612903;0;0;0;21.23
0;0.120612903;0;0;0;19.95
0;0.112;0;0;0;19.1
0;0.107612903;0;0;0;18.49
0;0.106193548;0;0;0;18.09
0.0171975;0.100064516;0;0;0;17.77
0.1184775;0.140645161;0;0;0;19.56
0.2886225;0.099064516;0;0;0;24.54
0.4611375;0.112258065;0;0;0;26.54
0.6099375;0.12483871;0;0;0;27.67
0.7030575;0.166193548;0;0;0;28.8
0.7378275;0.157612903;0;0;0;29.78
0.7305825;0.145645161;0;0;0;30.37
0.6108075;0.152580645;0;0;0;30.68
0.5108625;0.190677419;0;0;0;31.13
0.38211;0.166870968;0;0;0;30.73
0.2433675;0.178225806;0;0;0;30.71
0.070485;0.194225806;0;0;0;30.31
0;0.16083871;0;0;0;29.71
0;0.206032258;0;0;0;28.52
0;0.210290323;0;0;0;26.05
0;0.254419355;0;0;0;24.36
0;0.169935484;0;0;0;22.99
0;0.150032258;0;0;0;21.62
0;0.134709677;0;0;0;20.58
0;0.116709677;0;0;0;19.9
0;0.113580645;0;0;0;19.39
0;0.10683871;0;0;0;18.95
0;0.118032258;0;0;0;18.56
0.0127425;0.104548387;0;0;0;18.29
0.100455;0.117903226;0;0;0;19.96
0.27462;0.102774194;0;0;0;24.8
0.3843525;0.117451613;0;0;0;26.93
0.58569;0.136225806;0;0;0;28.07
0.684165;0.163645161;0;0;0;29.18
0.6126525;0.149322581;0;0;0;30.24
0.5572125;0.163806452;0;0;0;31.1
0.5806575;0.240064516;0;0;0;31.79
0.464745;0.161774194;0;0;0;32.17
0.2960925;0.163451613;0;0;0;32.27
0.208845;0.136870968;0;0;0;31.71
0.0807375;0.133903226;0;0;0;30.64
0;0.145387097;0;0;0;30.26
0;0.147967742;0;0;0;27.65
0;0.149483871;0;0;0;24.64
0;0.15183871;0;0;0;22.77
0;0.156193548;0;0;0;21.51
0;0.160548387;0;0;0;20.67
0;0.140258065;0;0;0;20.01
0;0.127225806;0;0;0;19.47
0;0.120677419;0;0;0;18.98
0;0.11283871;0;0;0;18.62
0;0.105870968;0;0;0;18.3
0.00255;0.106322581;0;0;0;18.06
0.0239175;0.100741935;0;0;0;19.81
0.2006175;0.156935484;0;0;0;25.47
0.1924425;0.14316129;0;0;0;28.06
0.5609475;0.153548387;0;0;0;29.14
0.693945;0.144935484;0;0;0;30.03
0.3240525;0.196709677;0;0;0;31
0.146235;0.207483871;0;0;0;31.83
0.069705;0.171774194;0;0;0;32.31
0.3486525;0.175193548;0;0;0;32.68
0.4173675;0.181225806;0;0;0;32.08
0.24567;0.145322581;0;0;0;31.55
